trigger,target_id,name,ra,dec,pos_err_arcsec,enhanced,z_limit,has_position,curve_url
882747,00882747,GRB190109A,02 12 48.48,+38 06 29.1,2.0,Yes,2.8,True,https://www.swift.ac.uk/xrt_curves/00882747/
882252,00882252,GRB190106A,01 59 31.29,+23 50 42.0,2.0,Yes,4.3,True,https://www.swift.ac.uk/xrt_curves/00882252/
881709,00881709,GRB190103B,14 10 16.30,+35 15 39.1,4.0,No,2.7,True,https://www.swift.ac.uk/xrt_curves/00881709/
879909,00879909,GRB181228A,03 19 14.87,+13 12 06.8,2.0,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00879909/
878504,00878504,GRB181222A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00878504/
876016,00876016,GRB181213A,16 33 05.09,+78 29 51.2,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00876016/
874754,00874754,BAT_Trigger_874754,,,,,,False,https://www.swift.ac.uk/xrt_curves/00874754/
874475,00874475,GRB181203A,07 13 23.70,-39 48 06.3,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00874475/
874334,00874334,GRB181202A,18 42 56.47,+27 57 33.5,2.0,Yes,3.2,True,https://www.swift.ac.uk/xrt_curves/00874334/
873539,00873539,GRB181126A,10 09 23.46,-29 41 15.0,2.5,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00873539/
873186,00873186,GRB181123B,12 17 28.08,+14 35 52.5,2.1,Yes,2.5,True,https://www.swift.ac.uk/xrt_curves/00873186/
872556,00872556,BAT_Trigger_872556,,,,,,False,https://www.swift.ac.uk/xrt_curves/00872556/
872470,00872470,GRB181118A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00872470/
871316,00871316,GRB181110A,20 09 16.26,-36 53 48.5,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00871316/
871103,00871103,BAT_Trigger_871103,12 32 15.16,+13 20 31.0,2.4,Yes,,True,https://www.swift.ac.uk/xrt_curves/00871103/
870201,00870201,GRB181103A,13 08 27.86,+52 13 32.4,2.1,Yes,2.5,True,https://www.swift.ac.uk/xrt_curves/00870201/
868846,00868846,GRB181026A,09 00 52.16,-40 17 19.9,5.5,No,,True,https://www.swift.ac.uk/xrt_curves/00868846/
868427,00868427,GRB181023A,16 33 18.98,+19 34 12.0,2.1,Yes,2.8,True,https://www.swift.ac.uk/xrt_curves/00868427/
868312,00868312,GRB181022A,03 47 10.09,-29 22 47.2,2.1,Yes,3.1,True,https://www.swift.ac.uk/xrt_curves/00868312/
866783,00866783,GRB181013A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00866783/
866434,00866434,GRB181010A,03 30 16.90,-23 02 17.8,2.1,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00866434/
865179,00865179,GRB181003A,03 30 06.98,-33 57 52.0,4.5,No,,True,https://www.swift.ac.uk/xrt_curves/00865179/
865036,00865036,GRB181002A,04 18 59.11,+15 12 48.4,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00865036/
864584,00864584,GRB180930A,05 07 27.19,-25 07 00.8,2.0,Yes,3.7,True,https://www.swift.ac.uk/xrt_curves/00864584/
863421,00863421,GRB180925A,21 00 48.92,-64 27 24.9,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00863421/
863186,00863186,GRB180924A,03 16 48.10,-58 31 55.2,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00863186/
863053,00863053,BAT_Trigger_863053,,,,,,False,https://www.swift.ac.uk/xrt_curves/00863053/
859282,00859282,GRB180904A,18 16 59.92,+46 37 46.0,2.1,Yes,2.6,True,https://www.swift.ac.uk/xrt_curves/00859282/
855434,00855434,GRB180823A,14 01 25.48,+14 53 25.1,4.5,Yes,,True,https://www.swift.ac.uk/xrt_curves/00855434/
854578,00854578,GRB180821A,00 31 09.20,-38 37 35.8,3.7,No,2.1,True,https://www.swift.ac.uk/xrt_curves/00854578/
853882,00853882,GRB180818B,06 56 54.10,+39 18 55.2,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00853882/
853824,00853824,GRB180818A,11 18 32.68,-48 20 39.1,2.2,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00853824/
852903,00852903,GRB180812A,16 23 20.30,+74 39 52.1,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00852903/
852625,00852625,GRB180810A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00852625/
851855,00851855,GRB180805B,01 43 07.54,-17 29 34.1,2.1,Yes,3.9,True,https://www.swift.ac.uk/xrt_curves/00851855/
851829,00851829,GRB180805A,11 10 15.46,-45 19 52.5,3.4,Yes,,True,https://www.swift.ac.uk/xrt_curves/00851829/
850231,00850231,BAT_Trigger_850231,23 06 39.69,-63 03 01.9,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00850231/
849018,00849018,GRB180721A,23 10 50.58,+04 51 21.7,2.0,Yes,3.2,True,https://www.swift.ac.uk/xrt_curves/00849018/
848932,00848932,GRB180720C,17 42 32.36,-26 37 48.9,5.3,No,2.0,True,https://www.swift.ac.uk/xrt_curves/00848932/
848048,00848048,GRB180715A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00848048/
847216,00847216,BAT_Trigger_847216,16 38 31.20,-20 55 25.1,4.6,No,,True,https://www.swift.ac.uk/xrt_curves/00847216/
846868,00846868,GRB180709A,02 32 28.29,+60 20 56.8,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00846868/
846740,00846740,BAT_Trigger_846740,,,,,,False,https://www.swift.ac.uk/xrt_curves/00846740/
846395,00846395,GRB180706A,12 06 34.25,+66 02 12.1,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00846395/
846299,00846299,GRB180705A,14 10 27.12,-11 38 54.1,3.8,No,,True,https://www.swift.ac.uk/xrt_curves/00846299/
846088,00846088,GRB180704A,02 10 38.31,+69 57 51.1,2.0,Yes,3.6,True,https://www.swift.ac.uk/xrt_curves/00846088/
845443,00845443,GRB180630A,03 15 51.14,-87 28 41.8,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/00845443/
844615,00844615,GRB180626A,16 14 18.19,+14 45 25.0,2.0,Yes,2.5,True,https://www.swift.ac.uk/xrt_curves/00844615/
844015,00844015,GRB180623A,14 18 06.99,-60 15 13.6,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00844015/
843211,00843211,GRB180620B,23 50 05.08,-57 57 45.9,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00843211/
843122,00843122,GRB180620A,18 39 35.00,+23 14 38.3,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00843122/
842475,00842475,GRB180618A,11 19 45.54,+73 50 11.4,3.6,No,2.8,True,https://www.swift.ac.uk/xrt_curves/00842475/
841548,00841548,GRB180614A,00 12 18.86,+46 57 11.5,2.1,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00841548/
840853,00840853,GRB180613A,14 06 04.89,-43 04 19.9,2.0,Yes,4.3,True,https://www.swift.ac.uk/xrt_curves/00840853/
835200,00835200,GRB180602A,09 29 19.61,+32 03 58.1,2.0,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00835200/
834937,00834937,BAT_Trigger_834937,14 01 58.72,+12 00 54.3,3.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00834937/
832368,00832368,GRB180514A,13 09 29.29,+36 58 16.0,3.8,Yes,,True,https://www.swift.ac.uk/xrt_curves/00832368/
832119,00832119,GRB180512A,13 27 45.23,+21 24 09.8,4.4,No,,True,https://www.swift.ac.uk/xrt_curves/00832119/
831888,00831888,BAT_Trigger_831888,,,,,,False,https://www.swift.ac.uk/xrt_curves/00831888/
831816,00831816,GRB180510B,05 11 52.71,-62 19 24.9,3.6,No,4.3,True,https://www.swift.ac.uk/xrt_curves/00831816/
830822,00830822,GRB180504A,22 04 34.61,-14 39 30.0,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00830822/
829046,00829046,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/00829046/
828672,00828672,GRB180425A,04 17 48.33,-32 57 07.4,2.0,Yes,4.9,True,https://www.swift.ac.uk/xrt_curves/00828672/
826428,00826428,GRB180418A,11 20 28.90,+24 55 57.4,3.9,No,,True,https://www.swift.ac.uk/xrt_curves/00826428/
824451,00824451,GRB180411A,23 47 25.08,+66 46 42.2,3.7,No,2.0,True,https://www.swift.ac.uk/xrt_curves/00824451/
824063,00824063,GRB180410A,06 23 49.65,+12 48 39.8,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00824063/
823014,00823014,GRB180407B,,,,,,False,https://www.swift.ac.uk/xrt_curves/00823014/
821902,00821902,GRB180404B,03 33 34.83,-50 12 53.1,3.8,No,,True,https://www.swift.ac.uk/xrt_curves/00821902/
821881,00821881,GRB180404A,05 34 11.67,-37 10 06.4,2.4,Yes,,True,https://www.swift.ac.uk/xrt_curves/00821881/
821103,00821103,GRB180402A,16 47 44.06,-14 58 06.9,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00821103/
820513,00820513,GRB180331B,13 07 07.91,+61 43 34.9,2.0,Yes,4.7,True,https://www.swift.ac.uk/xrt_curves/00820513/
820347,00820347,GRB180331A,04 24 05.84,+13 23 53.1,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00820347/
819490,00819490,GRB180329B,05 31 36.92,-23 41 28.9,2.7,Yes,,True,https://www.swift.ac.uk/xrt_curves/00819490/
818110,00818110,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/00818110/
817345,00817345,GRB180324A,05 06 06.49,+56 42 49.2,2.0,Yes,2.2,True,https://www.swift.ac.uk/xrt_curves/00817345/
814677,00814677,GRB180316A,17 41 42.94,+00 44 54.0,2.1,Yes,3.4,True,https://www.swift.ac.uk/xrt_curves/00814677/
814305,00814305,GRB180314B,19 51 32.82,+23 37 27.4,1.9,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00814305/
814129,00814129,GRB180314A,06 37 03.62,-24 29 48.0,2.0,Yes,4.0,True,https://www.swift.ac.uk/xrt_curves/00814129/
813721,00813721,GRB180311A,00 13 32.93,-54 29 29.0,2.1,Yes,4.0,True,https://www.swift.ac.uk/xrt_curves/00813721/
811686,00811686,BAT_Trigger_811686,,,,,,False,https://www.swift.ac.uk/xrt_curves/00811686/
811561,00811561,GRB180224A,13 30 44.07,+38 04 44.0,2.0,Yes,4.4,True,https://www.swift.ac.uk/xrt_curves/00811561/
811235,00811235,GRB180222A,17 06 09.88,-36 48 33.5,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00811235/
811074,00811074,GRB180221A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00811074/
810300,00810300,Swift J1658.2-4242,16 58 12.67,-42 41 55.4,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/00810300/
809374,00809374,BAT_Trigger_809374,19 58 51.37,+35 04 42.1,8.5,Yes,,True,https://www.swift.ac.uk/xrt_curves/00809374/
808755,00808755,GRB180205B,16 47 10.12,-45 52 16.2,2.0,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00808755/
808625,00808625,BAT_Trigger_808625,08 27 14.19,+11 33 07.8,6.8,No,,True,https://www.swift.ac.uk/xrt_curves/00808625/
808483,00808483,GRB180204A,22 00 32.00,+30 50 17.1,2.1,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00808483/
805318,00805318,GRB180115A,00 48 09.32,-15 37 50.5,2.0,Yes,3.3,True,https://www.swift.ac.uk/xrt_curves/00805318/
804692,00804692,GRB180111A,09 59 06.73,+48 16 03.2,3.6,No,3.1,True,https://www.swift.ac.uk/xrt_curves/00804692/
802999,00802999,GRB180102A,13 32 16.07,+62 10 18.6,2.1,Yes,3.4,True,https://www.swift.ac.uk/xrt_curves/00802999/
799669,00799669,GRB171222A,09 53 06.80,+35 37 36.1,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00799669/
797441,00797441,GRB171216A,14 07 58.14,-50 29 05.4,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00797441/
797070,00797070,GRB171214A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00797070/
796778,00796778,GRB171212A,19 35 40.36,+20 35 29.7,3.8,No,,True,https://www.swift.ac.uk/xrt_curves/00796778/
796469,00796469,GRB171211A,06 32 32.10,-58 41 30.9,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00796469/
796115,00796115,BAT_Trigger_796115,,,,,,False,https://www.swift.ac.uk/xrt_curves/00796115/
791922,00791922,GRB171123A,12 24 58.12,+32 30 11.9,3.2,Yes,3.9,True,https://www.swift.ac.uk/xrt_curves/00791922/
791201,00791201,GRB171120A,10 55 09.85,+22 27 31.1,2.5,Yes,,True,https://www.swift.ac.uk/xrt_curves/00791201/
790053,00790053,GRB171115A,18 33 33.23,+09 07 29.2,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00790053/
785510,00785510,GRB171102B,19 12 18.54,+22 26 39.7,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00785510/
783893,00783893,GRB171029A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00783893/
783479,00783479,GRB171027A,04 06 45.78,-02 37 20.4,2.1,Yes,3.2,True,https://www.swift.ac.uk/xrt_curves/00783479/
781740,00781740,BAT_Trigger_781740,00 42 32.10,+41 13 12.5,4.3,No,,True,https://www.swift.ac.uk/xrt_curves/00781740/
780845,00780845,GRB171020A,02 36 59.57,+15 12 14.9,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00780845/
780203,00780203,PSR J1647-4552,16 47 10.09,-45 52 17.1,2.1,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00780203/
779171,00779171,BAT_Trigger_779171,,,,,,False,https://www.swift.ac.uk/xrt_curves/00779171/
778435,00778435,GRB171013A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00778435/
777215,00777215,GRB171007A,09 02 24.19,+42 49 09.5,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00777215/
775553,00775553,GRB171001A,01 28 18.59,-11 53 38.6,2.0,Yes,3.3,True,https://www.swift.ac.uk/xrt_curves/00775553/
773894,00773894,BAT_Trigger_773894,16 31 11.31,-48 04 06.1,4.3,No,,True,https://www.swift.ac.uk/xrt_curves/00773894/
773509,00773509,GRB170921A,01 47 23.70,+30 54 24.3,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00773509/
772052,00772052,GRB170912B,14 21 50.08,-61 59 48.8,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00772052/
772006,00772006,GRB170912A,11 09 29.61,-54 19 34.4,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00772006/
770981,00770981,GRB170906C,08 34 36.11,+70 48 43.4,3.5,No,2.0,True,https://www.swift.ac.uk/xrt_curves/00770981/
770958,00770958,GRB170906B,15 28 48.90,-28 15 22.5,2.0,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00770958/
770528,00770528,GRB170903A,16 58 06.23,+34 58 46.2,2.1,Yes,2.8,True,https://www.swift.ac.uk/xrt_curves/00770528/
768939,00768939,GRB170822A,06 17 32.86,+55 00 15.6,2.0,Yes,3.8,True,https://www.swift.ac.uk/xrt_curves/00768939/
767563,00767563,GRB170813A,13 24 13.70,-05 29 26.5,2.7,Yes,,True,https://www.swift.ac.uk/xrt_curves/00767563/
767284,00767284,BAT_Trigger_767284,12 31 45.35,+03 39 37.0,2.0,Yes,4.3,True,https://www.swift.ac.uk/xrt_curves/00767284/
766194,00766194,GRB170804A,00 25 34.25,-64 47 02.9,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00766194/
766161,00766161,GRB170804A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00766161/
766081,00766081,GRB170803A,11 39 44.09,-16 18 36.3,2.0,Yes,2.7,True,https://www.swift.ac.uk/xrt_curves/00766081/
765130,00765130,GRB170728B,15 51 55.35,+70 07 21.7,2.0,Yes,2.8,True,https://www.swift.ac.uk/xrt_curves/00765130/
765081,00765081,BAT_Trigger_765081,18 17 23.17,-16 43 00.4,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00765081/
765008,00765008,GRB170728A,03 55 33.23,+12 10 58.9,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00765008/
763539,00763539,BAT_Trigger_763539,,,,,,False,https://www.swift.ac.uk/xrt_curves/00763539/
761622,00761622,GRB170711A,03 03 12.33,+47 50 55.9,2.0,Yes,4.5,True,https://www.swift.ac.uk/xrt_curves/00761622/
761119,00761119,GRB170710A,15 27 16.77,-38 29 06.6,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00761119/
760064,00760064,GRB170705A,12 46 49.02,+18 18 26.5,2.1,Yes,2.9,True,https://www.swift.ac.uk/xrt_curves/00760064/
759159,00759159,GRB170629A,08 39 56.77,-46 34 17.6,4.7,No,,True,https://www.swift.ac.uk/xrt_curves/00759159/
758766,00758766,GRB170626A,11 01 34.46,+56 28 35.8,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/00758766/
758168,00758168,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/00758168/
758005,00758005,BAT_Trigger_758005,,,,,,False,https://www.swift.ac.uk/xrt_curves/00758005/
756953,00756953,BAT_Trigger_756953,,,,,,False,https://www.swift.ac.uk/xrt_curves/00756953/
756284,00756284,GRB170607A,00 29 27.90,+09 14 36.8,2.0,Yes,4.1,True,https://www.swift.ac.uk/xrt_curves/00756284/
755873,00755873,GRB170604B,,,,,,False,https://www.swift.ac.uk/xrt_curves/00755873/
755354,00755354,GRB170531B,19 07 32.01,-16 25 07.5,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00755354/
755343,00755343,GRB170531A,08 05 00.57,-14 01 21.8,3.5,Yes,,True,https://www.swift.ac.uk/xrt_curves/00755343/
754549,00754549,GRB170526A,00 18 49.79,+01 16 38.5,4.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/00754549/
754322,00754322,GRB170524A,21 17 56.86,+48 36 24.1,4.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00754322/
753445,00753445,GRB170519A,10 53 42.52,+25 22 28.1,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00753445/
753110,00753110,GRB170516A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00753110/
753085,00753085,GRB170516A,16 47 10.00,-45 52 16.8,2.3,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00753085/
752193,00752193,BAT_Trigger_752193,,,,,,False,https://www.swift.ac.uk/xrt_curves/00752193/
750337,00750337,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/00750337/
750298,00750298,GRB170428A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00750298/
750096,00750096,BAT_Trigger_750096,,,,,,False,https://www.swift.ac.uk/xrt_curves/00750096/
750044,00750044,BAT_Trigger_750044,,,,,,False,https://www.swift.ac.uk/xrt_curves/00750044/
748898,00748898,GRB170419A,05 19 25.11,-21 25 25.5,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00748898/
748858,00748858,GRB170419A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00748858/
745966,00745966,4U 1850-03,18 48 16.71,-02 25 28.5,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00745966/
745797,00745797,GRB170405A,14 39 18.73,-25 14 36.9,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00745797/
745090,00745090,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/00745090/
745022,00745022,SAX J1806.5-221,18 06 31.89,-22 14 20.4,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/00745022/
744791,00744791,GRB170331A,21 35 10.08,-24 23 08.9,2.1,Yes,4.7,True,https://www.swift.ac.uk/xrt_curves/00744791/
744773,00744773,GRB170330A,18 53 19.39,-13 25 51.7,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00744773/
743086,00743086,GRB170318B,18 57 13.49,+06 17 57.9,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00743086/
743065,00743065,GRB170318A,20 22 40.03,+28 24 23.7,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00743065/
742866,00742866,GRB170317A,06 12 14.68,+50 29 33.4,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/00742866/
741965,00741965,GRB170311A,18 42 21.45,-30 02 44.1,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00741965/
741220,00741220,GRB170306A,17 32 16.53,-44 44 53.0,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00741220/
738728,00738728,BAT_Trigger_738728,,,,,,False,https://www.swift.ac.uk/xrt_curves/00738728/
737463,00737463,GRB170208B,08 28 34.52,-09 01 48.6,2.0,Yes,2.8,True,https://www.swift.ac.uk/xrt_curves/00737463/
737438,00737438,GRB170208A,11 06 15.58,-46 46 04.7,2.0,Yes,4.6,True,https://www.swift.ac.uk/xrt_curves/00737438/
737125,00737125,GRB170206B,18 07 04.98,+11 11 39.8,2.2,Yes,5.0,True,https://www.swift.ac.uk/xrt_curves/00737125/
736843,00736843,GRB170205A,17 28 40.68,-00 03 45.3,2.2,Yes,3.4,True,https://www.swift.ac.uk/xrt_curves/00736843/
736407,00736407,GRB170202A,10 10 03.52,+05 00 44.6,3.5,No,4.8,True,https://www.swift.ac.uk/xrt_curves/00736407/
735331,00735331,GRB170127B,01 19 54.44,-30 21 29.7,2.6,Yes,,True,https://www.swift.ac.uk/xrt_curves/00735331/
735326,00735326,GRB170127A,11 37 26.41,-45 50 08.7,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00735326/
735188,00735188,GRB170126A,17 34 31.87,-64 45 38.0,3.8,No,,True,https://www.swift.ac.uk/xrt_curves/00735188/
732526,00732526,GRB170113A,04 06 56.09,-71 56 33.3,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00732526/
732188,00732188,GRB170112A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00732188/
731887,00731887,GRB170111A,01 22 47.48,-32 33 55.1,2.1,Yes,3.2,True,https://www.swift.ac.uk/xrt_curves/00731887/
730874,00730874,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/00730874/
730513,00730513,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/00730513/
729600,00729600,BAT_Trigger_729600,,,,,,False,https://www.swift.ac.uk/xrt_curves/00729600/
727610,00727610,GRB161220A,23 23 23.50,-47 29 51.6,3.6,No,4.2,True,https://www.swift.ac.uk/xrt_curves/00727610/
727541,00727541,GRB161219B,06 06 51.32,-26 47 30.6,2.0,Yes,3.4,True,https://www.swift.ac.uk/xrt_curves/00727541/
727422,00727422,BAT_Trigger_727422,,,,,,False,https://www.swift.ac.uk/xrt_curves/00727422/
727167,00727167,GRB161217A,10 02 36.31,+52 21 33.1,2.1,Yes,4.3,True,https://www.swift.ac.uk/xrt_curves/00727167/
726885,00726885,GRB161214B,00 15 24.23,+07 21 08.0,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00726885/
725983,00725983,BAT_Trigger_725983,,,,,,False,https://www.swift.ac.uk/xrt_curves/00725983/
725626,00725626,Non-burst,19 57 58.00,+35 09 34.7,3.6,Yes,,True,https://www.swift.ac.uk/xrt_curves/00725626/
725036,00725036,GRB161202A,23 47 36.74,+19 38 51.7,2.4,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00725036/
724438,00724438,GRB161129A,21 04 54.93,+32 08 08.4,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00724438/
723365,00723365,Non-burst,19 58 02.07,+35 09 06.0,3.8,Yes,,True,https://www.swift.ac.uk/xrt_curves/00723365/
723124,00723124,GRB161121A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00723124/
722681,00722681,GRB161117C,,,,,,False,https://www.swift.ac.uk/xrt_curves/00722681/
722642,00722642,GRB161117B,19 55 17.98,-67 42 10.6,2.0,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00722642/
722604,00722604,GRB161117A,21 28 12.66,-29 36 50.6,2.0,Yes,3.0,True,https://www.swift.ac.uk/xrt_curves/00722604/
722063,00722063,GRB161113A,11 59 10.45,-05 18 30.3,3.8,No,4.1,True,https://www.swift.ac.uk/xrt_curves/00722063/
721234,00721234,GRB161108A,12 03 09.02,+24 52 04.7,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00721234/
720697,00720697,GRB161105A,08 00 44.21,-44 46 30.0,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00720697/
720568,00720568,GRB161104A,05 11 34.17,-51 27 32.3,4.5,No,,True,https://www.swift.ac.uk/xrt_curves/00720568/
718919,00718919,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/00718919/
718655,00718655,GRB161022A,08 36 00.40,+54 20 55.0,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00718655/
717500,00717500,GRB161014A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00717500/
716876,00716876,GRB161011A,16 22 54.85,+08 18 40.6,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00716876/
716127,00716127,GRB161007A,06 53 38.21,+23 18 24.6,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00716127/
715246,00715246,GRB161004B,07 28 36.34,-39 53 51.5,2.0,Yes,2.3,True,https://www.swift.ac.uk/xrt_curves/00715246/
715084,00715084,GRB161004A,17 32 36.55,-00 57 00.7,2.0,Yes,4.0,True,https://www.swift.ac.uk/xrt_curves/00715084/
714404,00714404,GRB161001A,04 47 40.66,-57 15 37.3,2.0,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00714404/
713782,00713782,GRB160927A,17 04 58.27,+17 19 53.7,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00713782/
712505,00712505,GRB160917A,19 42 40.33,+46 24 11.6,4.2,No,,True,https://www.swift.ac.uk/xrt_curves/00712505/
711914,00711914,GRB160912A,20 05 59.63,+57 33 54.8,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00711914/
710022,00710022,BAT_Trigger_710022,,,,,,False,https://www.swift.ac.uk/xrt_curves/00710022/
709907,00709907,GRB160826A,12 12 27.18,-67 39 49.7,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00709907/
709765,00709765,GRB160824A,05 20 21.04,+40 01 43.0,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00709765/
709357,00709357,GRB160821B,18 39 54.71,+62 23 31.3,2.5,Yes,,True,https://www.swift.ac.uk/xrt_curves/00709357/
708598,00708598,GRB160815A,19 14 09.09,+84 18 49.8,2.0,Yes,2.4,True,https://www.swift.ac.uk/xrt_curves/00708598/
707545,00707545,BAT_Trigger_707545,18 48 16.95,-02 25 24.9,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00707545/
707517,00707517,GRB160806A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00707517/
706871,00706871,GRB160801A,14 11 03.05,+13 29 20.8,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00706871/
706396,00706396,BAT_Trigger_706396,11 19 14.23,-61 27 47.9,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00706396/
704572,00704572,GRB160716A,12 41 44.72,-61 21 04.1,2.6,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00704572/
704444,00704444,BAT_Trigger_704444,,,,,,False,https://www.swift.ac.uk/xrt_curves/00704444/
704327,00704327,GRB160714B,,,,,,False,https://www.swift.ac.uk/xrt_curves/00704327/
704310,00704310,GRB160714A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00704310/
